"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"95","ASV11080","ITS675",675,1326,6,32,0,0.036,2.6,0.02641,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"96","ASV11080","ITS1013",1013,1326,6,32,0,0.036,2.6,0.02641,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"97","ASV11080","ITS750",750,1326,8,32,0,0.048,3.5,0.00711,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"98","ASV11080","ITS912",912,1326,5,32,0,0.03,2.2,0.04989,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_hampshirensis","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"99","ASV11080","ITS888",888,1326,7,32,0,0.042,3.1,0.0138,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"100","ASV11080","ITS988",988,1326,5,32,0,0.03,2.2,0.04989,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"101","ASV11080","ITS624",624,1326,6,32,0,0.036,2.6,0.02641,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Ophiosphaerella_aquatica","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"102","ASV11080","ITS832",832,1326,7,32,0,0.042,3.1,0.0138,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"103","ASV11080","ITS817",817,1326,6,32,0,0.036,2.6,0.02641,1,"Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium_creatinivorum","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"104","ASV11145","ITS550",550,1726,9,22,0,0.037,2.7,0.03134,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Oligella","uncultured bacterium"
"105","ASV11167","ITS252",252,2110,12,20,0,0.045,3.3,0.01451,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"106","ASV11167","ITS773",773,2110,11,20,0,0.041,3,0.02142,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"107","ASV1118","ITS538",538,2077,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140","uncultured bacterium"
"108","ASV1118","ITS832",832,2077,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140","uncultured bacterium"
"109","ASV1118","ITS498",498,2077,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140","uncultured bacterium"
"110","ASV1118","ITS888",888,2077,7,25,0,0.033,2.4,0.04519,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140","uncultured bacterium"
"111","ASV1118","ITS750",750,2077,8,25,0,0.038,2.7,0.02807,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","UBA6140","uncultured bacterium"
"112","ASV11196","ITS149",149,2219,40,4,0,0.03,2.2,0.0376,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales","Hypocreales","Hypocreales","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured bacterium"
"113","ASV11208","ITS621",621,1487,2,60,0,0.023,1.6,0.02968,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","uncultured Dysgonomonas sp."
"114","ASV11208","ITS608",608,1487,2,60,0,0.023,1.6,0.02968,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter","uncultured Dysgonomonas sp."
"115","ASV11213","ITS721",721,1787,5,32,0,0.03,2.2,0.04989,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group","Rikenellaceae RC9 gut group"
"116","ASV11213","ITS169",169,1787,6,32,0,0.036,2.6,0.02641,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group","Rikenellaceae RC9 gut group"
"117","ASV11213","ITS786",786,1787,7,32,0,0.042,3.1,0.0138,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae RC9 gut group","Rikenellaceae RC9 gut group"
"118","ASV11251","ITS119",119,1765,6,28,0,0.032,2.3,0.04785,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_sporotrichioides","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium"
"119","ASV11251","ITS786",786,1765,7,28,0,0.037,2.7,0.02785,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium"
"120","ASV11260","ITS436",436,2154,7,27,0,0.035,2.6,0.03285,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Piromyces","unidentified","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae NK4A136 group","uncultured bacterium"
"121","ASV11265","ITS344",344,2034,13,16,0,0.039,2.8,0.02838,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus 3","uncultured bacterium"
"122","ASV11265","ITS451",451,2034,13,16,0,0.039,2.8,0.02838,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Piromyces","unidentified","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus 3","uncultured bacterium"
"123","ASV11265","ITS820",820,2034,13,16,0,0.039,2.8,0.02838,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus 3","uncultured bacterium"
"124","ASV11267","ITS970",970,1580,6,33,0,0.037,2.7,0.02255,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas","bacterium endosymbiont of Onthophagus Taurus"
"125","ASV11267","ITS400",400,1580,7,33,0,0.043,3.2,0.01144,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","Rasamsonia_emersonii","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas","bacterium endosymbiont of Onthophagus Taurus"
"126","ASV11316","ITS1026",1026,1760,4,45,0,0.034,2.5,0.01881,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"127","ASV1140","ITS1083",1083,1428,3,54,0,0.03,2.2,0.01558,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola"
"128","ASV11404","ITS373",373,2291,10,20,0,0.038,2.7,0.03138,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 2","Prevotella 2"
"129","ASV11404","ITS356",356,2291,10,20,0,0.038,2.7,0.03138,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 2","Prevotella 2"
"130","ASV11447","ITS496",496,1509,3,51,0,0.029,2.1,0.02476,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","uncultured Firmicutes bacterium"
"131","ASV11447","ITS510",510,1509,3,51,0,0.029,2.1,0.02476,1,"Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified","Firmicutes","Clostridia","Clostridiales","Family XI","W5053","uncultured Firmicutes bacterium"
"132","ASV1146","ITS571",571,2096,14,15,0,0.039,2.9,0.02743,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"133","ASV1146","ITS252",252,2096,12,15,0,0.034,2.5,0.04851,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"134","ASV1146","ITS15",15,2096,15,15,0,0.042,3.1,0.02046,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"135","ASV1146","ITS626",626,2096,14,15,0,0.039,2.9,0.02743,1,"Ascomycota","Dothideomycetes","Capnodiales","Capnodiales","Capnodiales","Capnodiales","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"136","ASV11513","ITS773",773,1807,11,22,0,0.045,3.3,0.01338,1,"Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Armillaria","Armillaria_borealis","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"137","ASV11513","ITS538",538,1807,8,22,0,0.033,2.4,0.04737,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"138","ASV11513","ITS750",750,1807,8,22,0,0.033,2.4,0.04737,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"139","ASV11535","ITS700",700,2288,10,19,0,0.036,2.6,0.03852,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","uncultured bacterium"
"140","ASV11535","ITS344",344,2288,13,19,0,0.046,3.4,0.01285,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","uncultured bacterium"
"141","ASV11535","ITS373",373,2288,10,19,0,0.036,2.6,0.03852,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","uncultured bacterium"
"142","ASV11548","ITS1050",1050,1447,4,39,0,0.029,2.1,0.04261,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","uncultured","uncultured"
"143","ASV11601","ITS760",760,2226,9,20,0,0.034,2.5,0.04565,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_diobovata","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium"
"144","ASV11601","ITS352",352,2226,12,20,0,0.045,3.3,0.01451,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured bacterium"
"145","ASV11608","ITS503",503,1531,2,58,0,0.022,1.6,0.03995,1,"Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Bullera","Bullera_unica","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"146","ASV11608","ITS22",22,1531,2,58,0,0.022,1.6,0.03995,1,"Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Trichosporon","unidentified","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"147","ASV11608","ITS830",830,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"148","ASV11608","ITS407",407,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"149","ASV11608","ITS353",353,1531,2,58,0,0.022,1.6,0.03995,1,"Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella_luteola","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"150","ASV11608","ITS346",346,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Issatchenkia","Issatchenkia_orientalis","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"151","ASV11608","ITS559",559,1531,2,58,0,0.022,1.6,0.03995,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","unidentified","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"152","ASV11608","ITS994",994,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_tropicalis","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"153","ASV11608","ITS458",458,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_vespimorsuum","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"154","ASV11608","ITS915",915,1531,2,58,0,0.022,1.6,0.03995,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Neoplatysporoides","Neoplatysporoides","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistaceae","Synergistaceae"
"155","ASV11618","ITS934",934,2301,7,30,0,0.039,2.9,0.01978,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales","Hypocreales","Hypocreales","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium"
"156","ASV11644","ITS373",373,2132,10,22,0,0.041,3,0.02057,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","uncultured bacterium"
"157","ASV11644","ITS356",356,2132,10,22,0,0.041,3,0.02057,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","uncultured bacterium"
"158","ASV11644","ITS882",882,2132,8,22,0,0.033,2.4,0.04737,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_sydowii","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","uncultured bacterium"
"159","ASV11647","ITS1092",1092,1575,3,46,0,0.026,1.9,0.04703,1,"Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Curvibasidium","Curvibasidium_cygneicollum","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"160","ASV11647","ITS496",496,1575,3,46,0,0.026,1.9,0.04703,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"161","ASV11647","ITS510",510,1575,3,46,0,0.026,1.9,0.04703,1,"Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"162","ASV11688","ITS496",496,1408,3,47,0,0.026,1.9,0.0418,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-003","uncultured bacterium"
"163","ASV11688","ITS979",979,1408,4,47,0,0.035,2.6,0.01374,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-003","uncultured bacterium"
"164","ASV1177","ITS740",740,2225,17,12,0,0.038,2.8,0.03037,1,"Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Verrucocladosporium","Verrucocladosporium_dirinae","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"165","ASV1177","ITS239",239,2225,17,12,0,0.038,2.8,0.03037,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","Christensenellaceae R-7 group"
"166","ASV11830","ITS1067",1067,1923,4,45,0,0.034,2.5,0.01881,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_strictum","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 1","uncultured bacterium"
"167","ASV11831","ITS536",536,2239,7,27,0,0.035,2.6,0.03285,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerosporobacter","uncultured bacterium"
"168","ASV11900","ITS786",786,2048,7,29,0,0.038,2.8,0.02352,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema 2","uncultured bacterium"
