"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"456","ASV3694","ITS15",15,2029,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium wenxiniae"
"457","ASV3784","ITS449",449,1463,12,12,0,0.048,2.6,0.03496,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Nectriaceae","Nectriaceae","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"458","ASV3784","ITS265",265,1463,12,12,0,0.048,2.6,0.03496,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"459","ASV3795","ITS750",750,1578,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"460","ASV3849","ITS636",636,1470,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus"
"461","ASV3849","ITS563",563,1470,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus"
"462","ASV3873","ITS967",967,1462,4,34,0,0.045,2.5,0.01755,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"463","ASV39","ITS967",967,1588,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides"
"464","ASV39","ITS988",988,1588,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides"
"465","ASV3950","ITS87",87,1909,21,6,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma","Meyerozyma_athensensis","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"466","ASV3950","ITS89",89,1909,23,6,0,0.046,2.5,0.03126,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"467","ASV400","ITS591",591,1905,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium"
"468","ASV4003","ITS608",608,1390,4,36,0,0.048,2.6,0.01136,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas saudiphocaensis"
"469","ASV4003","ITS967",967,1390,4,36,0,0.048,2.6,0.01136,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas saudiphocaensis"
"470","ASV4023","ITS270",270,1641,17,8,0,0.045,2.5,0.04016,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_strictum","Firmicutes","Clostridia","Clostridiales","Family XI","Peptoniphilus","Peptoniphilus"
"471","ASV4023","ITS211",211,1641,18,8,0,0.048,2.6,0.03171,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_zeae","Firmicutes","Clostridia","Clostridiales","Family XI","Peptoniphilus","Peptoniphilus"
"472","ASV4039","ITS569",569,1355,3,42,0,0.042,2.3,0.0109,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","uncultured","Chishuiella sp. YIM 102668"
"473","ASV4067","ITS1017",1017,1607,5,25,0,0.041,2.3,0.04096,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_glaebosa","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","uncultured Bacteroidales bacterium"
"474","ASV4067","ITS1013",1013,1607,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae UCG-001","uncultured Bacteroidales bacterium"
"475","ASV4139","ITS15",15,2103,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","Alloprevotella"
"476","ASV4139","ITS373",373,2103,12,11,0,0.044,2.4,0.04807,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","Alloprevotella"
"477","ASV4143","ITS484",484,1158,2,47,0,0.031,1.7,0.01886,1,"Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unidentified","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus","Jeotgalicoccus"
"478","ASV4178","ITS579",579,2255,9,16,0,0.048,2.6,0.03333,1,"Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_pallidum","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae AC2044 group","uncultured bacterium"
"479","ASV4202","ITS909",909,1184,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_truncatum","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas","Comamonas testosteroni"
"480","ASV4260","ITS563",563,2201,5,27,0,0.045,2.5,0.02825,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Firmicutes","Firmicutes","Firmicutes","Firmicutes","Firmicutes"
"481","ASV4273","ITS859",859,1664,4,34,0,0.045,2.5,0.01755,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured gamma proteobacterium"
"482","ASV4273","ITS169",169,1664,4,34,0,0.045,2.5,0.01755,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured gamma proteobacterium"
"483","ASV4341","ITS760",760,2133,6,21,0,0.042,2.3,0.04639,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_diobovata","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"484","ASV4341","ITS820",820,2133,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"485","ASV4464","ITS1013",1013,2159,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured bacterium","uncultured bacterium"
"486","ASV4494","ITS575",575,1222,2,48,0,0.032,1.7,0.01414,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Trichomerium","Trichomerium_dioscoreae","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","Clostridiales bacterium CAT 12a"
"487","ASV4494","ITS909",909,1222,2,48,0,0.032,1.7,0.01414,1,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_truncatum","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fastidiosipila","Clostridiales bacterium CAT 12a"
"488","ASV4516","ITS602",602,2151,9,15,0,0.045,2.5,0.043,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 1","uncultured bacterium"
"489","ASV4516","ITS104",104,2151,9,15,0,0.045,2.5,0.043,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_roseus","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 1","uncultured bacterium"
"490","ASV455","ITS540",540,1391,6,21,0,0.042,2.3,0.04639,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"491","ASV455","ITS284",284,1391,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"492","ASV455","ITS992",992,1391,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_mississippiensis","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"493","ASV455","ITS675",675,1391,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"494","ASV455","ITS682",682,1391,6,21,0,0.042,2.3,0.04639,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","Sporidiobolus_salmonicolor","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"495","ASV455","ITS498",498,1391,7,21,0,0.049,2.7,0.02651,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"496","ASV455","ITS641",641,1391,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_rhodanensis","Actinobacteria","Actinobacteria","Micrococcales","AKAU3644","uncultured bacterium","uncultured bacterium"
"497","ASV4562","ITS967",967,1637,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rademirici","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Bibersteinia","Bibersteinia"
"498","ASV4600","ITS881",881,1141,5,29,0,0.048,2.6,0.01891,1,"Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","Leptosphaeria_avenaria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Caviibacter","uncultured bacterium"
"499","ASV4600","ITS544",544,1141,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Laboulbeniomycetes","Pyxidiophorales","unidentified","unidentified","unidentified","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Caviibacter","uncultured bacterium"
"500","ASV464","ITS110",110,1938,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_sydowii","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Aliicoccus","uncultured bacterium"
"501","ASV4668","ITS323",323,2232,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidipiscis"
"502","ASV4668","ITS602",602,2232,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_caesiellus","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidipiscis"
"503","ASV4668","ITS252",252,2232,9,16,0,0.048,2.6,0.03333,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidipiscis"
"504","ASV4677","ITS240",240,1780,18,8,0,0.048,2.6,0.03171,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"505","ASV4677","ITS221",221,1780,17,8,0,0.045,2.5,0.04016,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces_udenii","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"506","ASV4719","ITS212",212,1379,3,35,0,0.035,1.9,0.04345,1,"Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Septoria","Septoria_cretae","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured marine bacterium","uncultured marine bacterium","uncultured marine bacterium"
"507","ASV4719","ITS988",988,1379,4,35,0,0.046,2.5,0.01421,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured marine bacterium","uncultured marine bacterium","uncultured marine bacterium"
"508","ASV4756","ITS733",733,1619,4,29,0,0.038,2.1,0.04383,1,"Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","Acholeplasma"
"509","ASV4795","ITS675",675,1953,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Bacteroidetes","Bacteroidia","Bacteroidetes VC2.1 Bac22","metagenome","metagenome","metagenome"
"510","ASV4795","ITS540",540,1953,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidetes VC2.1 Bac22","metagenome","metagenome","metagenome"
"511","ASV480","ITS1013",1013,1764,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured Salibacter sp."
"512","ASV4856","ITS43",43,1813,26,5,0,0.043,2.4,0.03414,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_roseus","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae","Prevotellaceae"
"513","ASV488","ITS540",540,1574,6,24,0,0.048,2.6,0.0254,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia","Gordonia"
"514","ASV488","ITS969",969,1574,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia","Gordonia"
"515","ASV488","ITS563",563,1574,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia","Gordonia"
"516","ASV4918","ITS284",284,1600,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Rhodocyclaceae","Rhodocyclaceae"
"517","ASV4918","ITS540",540,1600,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Rhodocyclaceae","Rhodocyclaceae"
"518","ASV4927","ITS169",169,1585,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","p-251-o5","uncultured bacterium","uncultured bacterium"
"519","ASV4928","ITS865",865,2101,6,24,0,0.048,2.6,0.0254,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured bacterium"
"520","ASV4984","ITS975",975,2057,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","unidentified","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","uncultured bacterium"
"521","ASV4984","ITS910",910,2057,7,19,0,0.044,2.4,0.04114,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_melanoconidium","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus","uncultured bacterium"
"522","ASV5005","ITS1040",1040,1497,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"523","ASV503","ITS373",373,1328,12,11,0,0.044,2.4,0.04807,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma arginini"
"524","ASV503","ITS459",459,1328,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_flavus","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma arginini"
"525","ASV503","ITS396",396,1328,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria_ampeli","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma arginini"
"526","ASV5123","ITS571",571,1863,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","bacterium endosymbiont of Onthophagus Taurus"
"527","ASV5171","ITS959",959,1170,2,44,0,0.029,1.6,0.03704,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"528","ASV5171","ITS685",685,1170,2,44,0,0.029,1.6,0.03704,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1","Corynebacterium 1"
"529","ASV5186","ITS169",169,1173,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"530","ASV5280","ITS608",608,1899,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured Bacteroides sp."
"531","ASV5280","ITS733",733,1899,4,30,0,0.04,2.2,0.03709,1,"Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured Bacteroides sp."
